1613253169.5171578,"Data: node: 2, message: 24440, time: 1613231571, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9286 %, status: 0x00, RSSI -109 dBm, SNR 12 dB, good/bad packets: 313/1"
1613253190.51649,"Data: node: 2, message: 24441, time: 1613231592, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9289 %, status: 0x00, RSSI -108 dBm, SNR 11 dB, good/bad packets: 317/1"
1613253211.5157619,"Data: node: 2, message: 24442, time: 1613231613, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9286 %, status: 0x00, RSSI -113 dBm, SNR 8 dB, good/bad packets: 321/1"
1613253232.5155041,"Data: node: 2, message: 24443, time: 1613231634, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9290 %, status: 0x00, RSSI -114 dBm, SNR 7 dB, good/bad packets: 325/1"
1613253253.514037,"Data: node: 2, message: 24444, time: 1613231655, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -107 dBm, SNR 10 dB, good/bad packets: 329/1"
1613253274.513428,"Data: node: 2, message: 24445, time: 1613231676, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9286 %, status: 0x00, RSSI -107 dBm, SNR 9 dB, good/bad packets: 333/1"
1613253295.512834,"Data: node: 2, message: 24446, time: 1613231697, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9286 %, status: 0x00, RSSI -107 dBm, SNR 9 dB, good/bad packets: 337/1"
1613253316.512319,"Data: node: 2, message: 24447, time: 1613231718, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9287 %, status: 0x00, RSSI -107 dBm, SNR 10 dB, good/bad packets: 341/1"
1613253337.510554,"Data: node: 2, message: 24448, time: 1613231739, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9288 %, status: 0x00, RSSI -113 dBm, SNR 8 dB, good/bad packets: 345/1"
1613253358.5102038,"Data: node: 2, message: 24449, time: 1613231760, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9288 %, status: 0x00, RSSI -108 dBm, SNR 12 dB, good/bad packets: 349/1"
1613253379.509613,"Data: node: 2, message: 24450, time: 1613231781, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9289 %, status: 0x00, RSSI -112 dBm, SNR 10 dB, good/bad packets: 353/1"
1613253400.5091898,"Data: node: 2, message: 24451, time: 1613231802, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9289 %, status: 0x00, RSSI -107 dBm, SNR 9 dB, good/bad packets: 357/1"
1613253421.508606,"Data: node: 2, message: 24452, time: 1613231823, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9288 %, status: 0x00, RSSI -107 dBm, SNR 10 dB, good/bad packets: 361/1"
1613253442.508107,"Data: node: 2, message: 24453, time: 1613231844, Vbat 324 v, Tx dur 994 ms, T: -864 C, RH: 9288 %, status: 0x00, RSSI -107 dBm, SNR 9 dB, good/bad packets: 365/1"
1613253463.5079098,"Data: node: 2, message: 24454, time: 1613231865, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9286 %, status: 0x00, RSSI -107 dBm, SNR 9 dB, good/bad packets: 369/1"
1613253484.507684,"Data: node: 2, message: 24455, time: 1613231886, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -107 dBm, SNR 9 dB, good/bad packets: 373/1"
1613253505.5067809,"Data: node: 2, message: 24456, time: 1613231907, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9291 %, status: 0x00, RSSI -106 dBm, SNR 9 dB, good/bad packets: 377/1"
1613253526.5055208,"Data: node: 2, message: 24457, time: 1613231928, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9284 %, status: 0x00, RSSI -106 dBm, SNR 10 dB, good/bad packets: 379/2"
1613253547.505027,"Data: node: 2, message: 24458, time: 1613231949, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -104 dBm, SNR 11 dB, good/bad packets: 383/2"
1613253568.50445,"Data: node: 2, message: 24459, time: 1613231970, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9288 %, status: 0x00, RSSI -105 dBm, SNR 11 dB, good/bad packets: 387/2"
1613253589.503795,"Data: node: 2, message: 24460, time: 1613231991, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9289 %, status: 0x00, RSSI -104 dBm, SNR 11 dB, good/bad packets: 391/2"
1613253610.502655,"Data: node: 2, message: 24461, time: 1613232012, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9288 %, status: 0x00, RSSI -104 dBm, SNR 12 dB, good/bad packets: 395/2"
1613253631.501786,"Data: node: 2, message: 24462, time: 1613232033, Vbat 324 v, Tx dur 994 ms, T: -866 C, RH: 9287 %, status: 0x00, RSSI -105 dBm, SNR 11 dB, good/bad packets: 399/2"
1613253652.5012228,"Data: node: 2, message: 24463, time: 1613232054, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9286 %, status: 0x00, RSSI -105 dBm, SNR 11 dB, good/bad packets: 403/2"
1613253673.500486,"Data: node: 2, message: 24464, time: 1613232075, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -103 dBm, SNR 13 dB, good/bad packets: 407/2"
1613253694.500107,"Data: node: 2, message: 24465, time: 1613232096, Vbat 324 v, Tx dur 994 ms, T: -866 C, RH: 9287 %, status: 0x00, RSSI -103 dBm, SNR 13 dB, good/bad packets: 411/2"
1613253715.498707,"Data: node: 2, message: 24466, time: 1613232117, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9290 %, status: 0x00, RSSI -106 dBm, SNR 9 dB, good/bad packets: 415/2"
1613253736.4983108,"Data: node: 2, message: 24467, time: 1613232138, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9286 %, status: 0x00, RSSI -107 dBm, SNR 9 dB, good/bad packets: 419/2"
1613253757.4975412,"Data: node: 2, message: 24468, time: 1613232159, Vbat 324 v, Tx dur 994 ms, T: -866 C, RH: 9286 %, status: 0x00, RSSI -105 dBm, SNR 10 dB, good/bad packets: 423/2"
1613253778.496941,"Data: node: 2, message: 24469, time: 1613232180, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -106 dBm, SNR 9 dB, good/bad packets: 427/2"
1613253799.49562,"Data: node: 2, message: 24470, time: 1613232201, Vbat 324 v, Tx dur 993 ms, T: -868 C, RH: 9288 %, status: 0x00, RSSI -106 dBm, SNR 9 dB, good/bad packets: 431/2"
1613253820.495235,"Data: node: 2, message: 24471, time: 1613232222, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -106 dBm, SNR 10 dB, good/bad packets: 435/2"
1613253841.494404,"Data: node: 2, message: 24472, time: 1613232243, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9288 %, status: 0x00, RSSI -105 dBm, SNR 10 dB, good/bad packets: 439/2"
